id,lon,lat,class
2154,-32.3607639611815,-3.88915129247645,5
2155,-32.359466795023,-3.88915129247645,5
2156,-32.3581696288645,-3.88915129247645,5
2157,-32.3568724627059,-3.88915129247645,5
2158,-32.3555752965474,-3.88915129247645,1
2159,-32.4839947462427,-3.88815775865031,1
2160,-32.4826975800841,-3.88815775865031,1
2161,-32.4814004139256,-3.88815775865031,1
2162,-32.4801032477671,-3.88815775865031,1
2163,-32.4788060816085,-3.88815775865031,1
2164,-32.47750891545,-3.88815775865031,1
2165,-32.4762117492915,-3.88815775865031,1
2166,-32.4749145831329,-3.88815775865031,1
2167,-32.4736174169744,-3.88815775865031,1
2168,-32.4723202508158,-3.88815775865031,1
2169,-32.4710230846573,-3.88815775865031,3
2170,-32.4697259184988,-3.88815775865031,5
2171,-32.4684287523402,-3.88815775865031,5
2172,-32.4671315861817,-3.88815775865031,5
2173,-32.4658344200231,-3.88815775865031,1
2174,-32.4645372538646,-3.88815775865031,1
2175,-32.4632400877061,-3.88815775865031,2
2176,-32.4619429215475,-3.88815775865031,2
2177,-32.460645755389,-3.88815775865031,2
2178,-32.4593485892305,-3.88815775865031,2
2179,-32.4580514230719,-3.88815775865031,2
2180,-32.4567542569134,-3.88815775865031,2
2181,-32.4554570907548,-3.88815775865031,2
2182,-32.4541599245963,-3.88815775865031,2
2183,-32.4528627584378,-3.88815775865031,2
2184,-32.4515655922792,-3.88815775865031,2
2185,-32.4502684261207,-3.88815775865031,2
2186,-32.4489712599621,-3.88815775865031,2
2187,-32.4476740938036,-3.88815775865031,2
2188,-32.4463769276451,-3.88815775865031,2
2189,-32.4450797614865,-3.88815775865031,2
2190,-32.443782595328,-3.88815775865031,2
2191,-32.4424854291695,-3.88815775865031,2
2192,-32.4411882630109,-3.88815775865031,2
2193,-32.4398910968524,-3.88815775865031,2
2194,-32.4385939306938,-3.88815775865031,2
2195,-32.4372967645353,-3.88815775865031,2
2196,-32.4359995983768,-3.88815775865031,2
2197,-32.4347024322182,-3.88815775865031,2
2198,-32.4334052660597,-3.88815775865031,2
2199,-32.4321080999011,-3.88815775865031,2
2200,-32.4308109337426,-3.88815775865031,2
2201,-32.4295137675841,-3.88815775865031,2
2202,-32.4282166014255,-3.88815775865031,3
2203,-32.426919435267,-3.88815775865031,1
2204,-32.4256222691085,-3.88815775865031,3
2205,-32.4243251029499,-3.88815775865031,3
2206,-32.4230279367914,-3.88815775865031,4
2207,-32.4217307706328,-3.88815775865031,3
2208,-32.4204336044743,-3.88815775865031,3
2209,-32.4191364383158,-3.88815775865031,1
2210,-32.4178392721572,-3.88815775865031,1
2211,-32.4165421059987,-3.88815775865031,1
2212,-32.4152449398402,-3.88815775865031,1
2213,-32.4139477736816,-3.88815775865031,1
2214,-32.4126506075231,-3.88815775865031,1
2215,-32.4113534413645,-3.88815775865031,1
2216,-32.410056275206,-3.88815775865031,1
2217,-32.4087591090475,-3.88815775865031,1
2218,-32.4074619428889,-3.88815775865031,5
2219,-32.4061647767304,-3.88815775865031,1
2220,-32.4048676105718,-3.88815775865031,1
2221,-32.4035704444133,-3.88815775865031,1
2222,-32.4022732782548,-3.88815775865031,1
2223,-32.4009761120962,-3.88815775865031,1
2224,-32.3996789459377,-3.88815775865031,5
2225,-32.3983817797792,-3.88815775865031,5
2226,-32.3970846136206,-3.88815775865031,4
2227,-32.3957874474621,-3.88815775865031,4
2228,-32.3944902813035,-3.88815775865031,4
2229,-32.393193115145,-3.88815775865031,3
2230,-32.3918959489865,-3.88815775865031,4
2231,-32.3905987828279,-3.88815775865031,3
2232,-32.3893016166694,-3.88815775865031,4
2233,-32.3880044505109,-3.88815775865031,1
2234,-32.3867072843523,-3.88815775865031,4
2235,-32.3854101181938,-3.88815775865031,3
2236,-32.3841129520352,-3.88815775865031,4
2237,-32.3828157858767,-3.88815775865031,4
2238,-32.3815186197182,-3.88815775865031,5
2239,-32.3802214535596,-3.88815775865031,5
2240,-32.3789242874011,-3.88815775865031,5
2241,-32.3776271212425,-3.88815775865031,5
2242,-32.376329955084,-3.88815775865031,5
2243,-32.3750327889255,-3.88815775865031,5
2244,-32.3737356227669,-3.88815775865031,5
2245,-32.3724384566084,-3.88815775865031,5
2246,-32.3711412904499,-3.88815775865031,5
2247,-32.3698441242913,-3.88815775865031,5
2248,-32.3685469581328,-3.88815775865031,5
2249,-32.3672497919742,-3.88815775865031,5
2250,-32.3659526258157,-3.88815775865031,5
2251,-32.3646554596572,-3.88815775865031,5
2252,-32.3633582934986,-3.88815775865031,5
2253,-32.3620611273401,-3.88815775865031,5
2254,-32.3607639611815,-3.88815775865031,5
2255,-32.359466795023,-3.88815775865031,5
2256,-32.3581696288645,-3.88815775865031,5
2257,-32.3568724627059,-3.88815775865031,5
2258,-32.3555752965474,-3.88815775865031,5
2259,-32.4852919124012,-3.88716422482418,1
2260,-32.4839947462427,-3.88716422482418,1
2261,-32.4826975800841,-3.88716422482418,1
2262,-32.4814004139256,-3.88716422482418,1
2263,-32.4801032477671,-3.88716422482418,1
2264,-32.4788060816085,-3.88716422482418,1
2265,-32.47750891545,-3.88716422482418,1
2266,-32.4762117492915,-3.88716422482418,1
2267,-32.4749145831329,-3.88716422482418,1
2268,-32.4736174169744,-3.88716422482418,1
2269,-32.4723202508158,-3.88716422482418,1
2270,-32.4710230846573,-3.88716422482418,5
2271,-32.4697259184988,-3.88716422482418,5
2272,-32.4684287523402,-3.88716422482418,5
2273,-32.4671315861817,-3.88716422482418,5
2274,-32.4658344200231,-3.88716422482418,2
2275,-32.4645372538646,-3.88716422482418,2
2276,-32.4632400877061,-3.88716422482418,2
2277,-32.4619429215475,-3.88716422482418,2
2278,-32.460645755389,-3.88716422482418,2
2279,-32.4593485892305,-3.88716422482418,2
2280,-32.4580514230719,-3.88716422482418,2
2281,-32.4567542569134,-3.88716422482418,2
2282,-32.4554570907548,-3.88716422482418,2
2283,-32.4541599245963,-3.88716422482418,2
2284,-32.4528627584378,-3.88716422482418,2
2285,-32.4515655922792,-3.88716422482418,2
2286,-32.4502684261207,-3.88716422482418,2
2287,-32.4489712599621,-3.88716422482418,2
2288,-32.4476740938036,-3.88716422482418,2
2289,-32.4463769276451,-3.88716422482418,2
2290,-32.4450797614865,-3.88716422482418,2
2291,-32.443782595328,-3.88716422482418,2
2292,-32.4424854291695,-3.88716422482418,2
2293,-32.4411882630109,-3.88716422482418,2
2294,-32.4398910968524,-3.88716422482418,2
2295,-32.4385939306938,-3.88716422482418,2
2296,-32.4372967645353,-3.88716422482418,2
2297,-32.4359995983768,-3.88716422482418,2
2298,-32.4347024322182,-3.88716422482418,1
2299,-32.4334052660597,-3.88716422482418,2
2300,-32.4321080999011,-3.88716422482418,2
2301,-32.4308109337426,-3.88716422482418,2
2302,-32.4295137675841,-3.88716422482418,2
2303,-32.4282166014255,-3.88716422482418,4
2304,-32.426919435267,-3.88716422482418,4
2305,-32.4256222691085,-3.88716422482418,3
2306,-32.4243251029499,-3.88716422482418,3
2307,-32.4230279367914,-3.88716422482418,3
2308,-32.4217307706328,-3.88716422482418,3
2309,-32.4204336044743,-3.88716422482418,3
2310,-32.4191364383158,-3.88716422482418,1
2311,-32.4178392721572,-3.88716422482418,1
2312,-32.4165421059987,-3.88716422482418,1
2313,-32.4152449398402,-3.88716422482418,1
2314,-32.4139477736816,-3.88716422482418,1
2315,-32.4126506075231,-3.88716422482418,1
2316,-32.4113534413645,-3.88716422482418,1
2317,-32.410056275206,-3.88716422482418,1
2318,-32.4087591090475,-3.88716422482418,5
2319,-32.4074619428889,-3.88716422482418,3
2320,-32.4061647767304,-3.88716422482418,1
2321,-32.4048676105718,-3.88716422482418,1
2322,-32.4035704444133,-3.88716422482418,1
2323,-32.4022732782548,-3.88716422482418,1
2324,-32.4009761120962,-3.88716422482418,1
2325,-32.3996789459377,-3.88716422482418,5
2326,-32.3983817797792,-3.88716422482418,5
2327,-32.3970846136206,-3.88716422482418,5
2328,-32.3957874474621,-3.88716422482418,4
2329,-32.3944902813035,-3.88716422482418,3
2330,-32.393193115145,-3.88716422482418,2
2331,-32.3918959489865,-3.88716422482418,1
2332,-32.3905987828279,-3.88716422482418,1
2333,-32.3893016166694,-3.88716422482418,1
2334,-32.3880044505109,-3.88716422482418,1
2335,-32.3867072843523,-3.88716422482418,1
2336,-32.3854101181938,-3.88716422482418,4
2337,-32.3841129520352,-3.88716422482418,4
2338,-32.3828157858767,-3.88716422482418,4
2339,-32.3815186197182,-3.88716422482418,5
2340,-32.3802214535596,-3.88716422482418,5
2341,-32.3789242874011,-3.88716422482418,5
2342,-32.3776271212425,-3.88716422482418,5
2343,-32.376329955084,-3.88716422482418,5
2344,-32.3750327889255,-3.88716422482418,5
2345,-32.3737356227669,-3.88716422482418,5
2346,-32.3724384566084,-3.88716422482418,5
2347,-32.3711412904499,-3.88716422482418,5
2348,-32.3698441242913,-3.88716422482418,5
2349,-32.3685469581328,-3.88716422482418,5
2350,-32.3672497919742,-3.88716422482418,5
2351,-32.3659526258157,-3.88716422482418,5
2352,-32.3646554596572,-3.88716422482418,5
2353,-32.3633582934986,-3.88716422482418,5
2354,-32.3620611273401,-3.88716422482418,5
2355,-32.3607639611815,-3.88716422482418,5
2356,-32.359466795023,-3.88716422482418,5
2357,-32.3581696288645,-3.88716422482418,5
2358,-32.3568724627059,-3.88716422482418,5
2359,-32.3555752965474,-3.88716422482418,5
2360,-32.3542781303889,-3.88716422482418,1
2361,-32.4865890785598,-3.88617069099804,1
2362,-32.4852919124012,-3.88617069099804,1
2363,-32.4839947462427,-3.88617069099804,1
2364,-32.4826975800841,-3.88617069099804,3
2365,-32.4814004139256,-3.88617069099804,1
2366,-32.4801032477671,-3.88617069099804,1
2367,-32.4788060816085,-3.88617069099804,1
2368,-32.47750891545,-3.88617069099804,1
2369,-32.4762117492915,-3.88617069099804,1
2370,-32.4749145831329,-3.88617069099804,1
2371,-32.4736174169744,-3.88617069099804,1
2372,-32.4723202508158,-3.88617069099804,3
2373,-32.4710230846573,-3.88617069099804,3
2374,-32.4697259184988,-3.88617069099804,5
2375,-32.4684287523402,-3.88617069099804,4
2376,-32.4671315861817,-3.88617069099804,3
2377,-32.4658344200231,-3.88617069099804,3
2378,-32.4645372538646,-3.88617069099804,2
2379,-32.4632400877061,-3.88617069099804,2
2380,-32.4619429215475,-3.88617069099804,2
2381,-32.460645755389,-3.88617069099804,2
2382,-32.4593485892305,-3.88617069099804,2
2383,-32.4580514230719,-3.88617069099804,2
2384,-32.4567542569134,-3.88617069099804,2
2385,-32.4554570907548,-3.88617069099804,2
2386,-32.4541599245963,-3.88617069099804,2
2387,-32.4528627584378,-3.88617069099804,2
2388,-32.4515655922792,-3.88617069099804,2
2389,-32.4502684261207,-3.88617069099804,2
2390,-32.4489712599621,-3.88617069099804,2
2391,-32.4476740938036,-3.88617069099804,2
2392,-32.4463769276451,-3.88617069099804,2
2393,-32.4450797614865,-3.88617069099804,2
2394,-32.443782595328,-3.88617069099804,2
2395,-32.4424854291695,-3.88617069099804,2
2396,-32.4411882630109,-3.88617069099804,2
2397,-32.4398910968524,-3.88617069099804,2
2398,-32.4385939306938,-3.88617069099804,2
2399,-32.4372967645353,-3.88617069099804,1
2400,-32.4359995983768,-3.88617069099804,1
2401,-32.4347024322182,-3.88617069099804,1
2402,-32.4334052660597,-3.88617069099804,1
2403,-32.4321080999011,-3.88617069099804,2
2404,-32.4308109337426,-3.88617069099804,2
2405,-32.4295137675841,-3.88617069099804,2
2406,-32.4282166014255,-3.88617069099804,4
2407,-32.426919435267,-3.88617069099804,4
2408,-32.4256222691085,-3.88617069099804,3
2409,-32.4243251029499,-3.88617069099804,1
2410,-32.4230279367914,-3.88617069099804,3
2411,-32.4217307706328,-3.88617069099804,3
2412,-32.4204336044743,-3.88617069099804,3
2413,-32.4191364383158,-3.88617069099804,1
2414,-32.4178392721572,-3.88617069099804,1
2415,-32.4165421059987,-3.88617069099804,1
2416,-32.4152449398402,-3.88617069099804,1
2417,-32.4139477736816,-3.88617069099804,1
2418,-32.4126506075231,-3.88617069099804,1
2419,-32.4113534413645,-3.88617069099804,1
2420,-32.410056275206,-3.88617069099804,1
2421,-32.4087591090475,-3.88617069099804,5
2422,-32.4074619428889,-3.88617069099804,5
2423,-32.4061647767304,-3.88617069099804,1
2424,-32.4048676105718,-3.88617069099804,1
2425,-32.4035704444133,-3.88617069099804,2
2426,-32.4022732782548,-3.88617069099804,1
2427,-32.4009761120962,-3.88617069099804,5
2428,-32.3996789459377,-3.88617069099804,5
2429,-32.3983817797792,-3.88617069099804,5
2430,-32.3970846136206,-3.88617069099804,5
2431,-32.3957874474621,-3.88617069099804,5
2432,-32.3944902813035,-3.88617069099804,1
2433,-32.393193115145,-3.88617069099804,3
2434,-32.3918959489865,-3.88617069099804,1
2435,-32.3905987828279,-3.88617069099804,1
2436,-32.3893016166694,-3.88617069099804,1
2437,-32.3880044505109,-3.88617069099804,1
2438,-32.3867072843523,-3.88617069099804,4
2439,-32.3854101181938,-3.88617069099804,4
2440,-32.3841129520352,-3.88617069099804,4
2441,-32.3828157858767,-3.88617069099804,4
2442,-32.3815186197182,-3.88617069099804,4
2443,-32.3802214535596,-3.88617069099804,5
2444,-32.3789242874011,-3.88617069099804,5
2445,-32.3776271212425,-3.88617069099804,5
2446,-32.376329955084,-3.88617069099804,5
2447,-32.3750327889255,-3.88617069099804,5
2448,-32.3737356227669,-3.88617069099804,5
2449,-32.3724384566084,-3.88617069099804,5
2450,-32.3711412904499,-3.88617069099804,5
2451,-32.3698441242913,-3.88617069099804,5
2452,-32.3685469581328,-3.88617069099804,5
2453,-32.3672497919742,-3.88617069099804,5
2454,-32.3659526258157,-3.88617069099804,5
2455,-32.3646554596572,-3.88617069099804,5
2456,-32.3633582934986,-3.88617069099804,5
2457,-32.3620611273401,-3.88617069099804,5
2458,-32.3607639611815,-3.88617069099804,5
2459,-32.359466795023,-3.88617069099804,5
2460,-32.3581696288645,-3.88617069099804,5
2461,-32.3568724627059,-3.88617069099804,5
2462,-32.3555752965474,-3.88617069099804,5
2463,-32.3542781303889,-3.88617069099804,5
2464,-32.4878862447183,-3.8851771571719,1
2465,-32.4865890785598,-3.8851771571719,1
2466,-32.4852919124012,-3.8851771571719,1
2467,-32.4839947462427,-3.8851771571719,3
2468,-32.4826975800841,-3.8851771571719,3
2469,-32.4814004139256,-3.8851771571719,1
2470,-32.4801032477671,-3.8851771571719,1
2471,-32.4788060816085,-3.8851771571719,1
2472,-32.47750891545,-3.8851771571719,5
2473,-32.4762117492915,-3.8851771571719,1
2474,-32.4749145831329,-3.8851771571719,1
2475,-32.4736174169744,-3.8851771571719,3
2476,-32.4723202508158,-3.8851771571719,1
2477,-32.4710230846573,-3.8851771571719,1
2478,-32.4697259184988,-3.8851771571719,4
2479,-32.4684287523402,-3.8851771571719,3
2480,-32.4671315861817,-3.8851771571719,1
2481,-32.4658344200231,-3.8851771571719,3
2482,-32.4645372538646,-3.8851771571719,2
2483,-32.4632400877061,-3.8851771571719,2
2484,-32.4619429215475,-3.8851771571719,2
2485,-32.460645755389,-3.8851771571719,2
2486,-32.4593485892305,-3.8851771571719,2
2487,-32.4580514230719,-3.8851771571719,2
2488,-32.4567542569134,-3.8851771571719,2
2489,-32.4554570907548,-3.8851771571719,2
2490,-32.4541599245963,-3.8851771571719,2
2491,-32.4528627584378,-3.8851771571719,2
2492,-32.4515655922792,-3.8851771571719,2
2493,-32.4502684261207,-3.8851771571719,2
2494,-32.4489712599621,-3.8851771571719,2
2495,-32.4476740938036,-3.8851771571719,2
2496,-32.4463769276451,-3.8851771571719,2
2497,-32.4450797614865,-3.8851771571719,2
2498,-32.443782595328,-3.8851771571719,2
2499,-32.4424854291695,-3.8851771571719,2
2500,-32.4411882630109,-3.8851771571719,2
2501,-32.4398910968524,-3.8851771571719,2
2502,-32.4385939306938,-3.8851771571719,1
2503,-32.4372967645353,-3.8851771571719,1
2504,-32.4359995983768,-3.8851771571719,1
2505,-32.4347024322182,-3.8851771571719,1
2506,-32.4334052660597,-3.8851771571719,2
2507,-32.4321080999011,-3.8851771571719,2
2508,-32.4308109337426,-3.8851771571719,2
2509,-32.4295137675841,-3.8851771571719,2
2510,-32.4282166014255,-3.8851771571719,3
2511,-32.426919435267,-3.8851771571719,3
2512,-32.4256222691085,-3.8851771571719,4
2513,-32.4243251029499,-3.8851771571719,1
2514,-32.4230279367914,-3.8851771571719,1
2515,-32.4217307706328,-3.8851771571719,3
2516,-32.4204336044743,-3.8851771571719,1
2517,-32.4191364383158,-3.8851771571719,1
2518,-32.4178392721572,-3.8851771571719,4
2519,-32.4165421059987,-3.8851771571719,1
2520,-32.4152449398402,-3.8851771571719,1
2521,-32.4139477736816,-3.8851771571719,1
2522,-32.4126506075231,-3.8851771571719,1
2523,-32.4113534413645,-3.8851771571719,1
2524,-32.410056275206,-3.8851771571719,1
2525,-32.4087591090475,-3.8851771571719,5
2526,-32.4074619428889,-3.8851771571719,1
2527,-32.4061647767304,-3.8851771571719,1
2528,-32.4048676105718,-3.8851771571719,2
2529,-32.4035704444133,-3.8851771571719,2
2530,-32.4022732782548,-3.8851771571719,2
2531,-32.4009761120962,-3.8851771571719,5
2532,-32.3996789459377,-3.8851771571719,5
2533,-32.3983817797792,-3.8851771571719,5
2534,-32.3970846136206,-3.8851771571719,5
2535,-32.3957874474621,-3.8851771571719,5
2536,-32.3944902813035,-3.8851771571719,1
2537,-32.393193115145,-3.8851771571719,1
2538,-32.3918959489865,-3.8851771571719,1
2539,-32.3905987828279,-3.8851771571719,1
2540,-32.3893016166694,-3.8851771571719,1
2541,-32.3880044505109,-3.8851771571719,1
2542,-32.3867072843523,-3.8851771571719,4
2543,-32.3854101181938,-3.8851771571719,4
2544,-32.3841129520352,-3.8851771571719,4
2545,-32.3828157858767,-3.8851771571719,4
2546,-32.3815186197182,-3.8851771571719,4
2547,-32.3802214535596,-3.8851771571719,5
2548,-32.3789242874011,-3.8851771571719,5
2549,-32.3776271212425,-3.8851771571719,5
2550,-32.376329955084,-3.8851771571719,5
2551,-32.3750327889255,-3.8851771571719,5
2552,-32.3737356227669,-3.8851771571719,5
2553,-32.3724384566084,-3.8851771571719,5
2554,-32.3711412904499,-3.8851771571719,5
2555,-32.3698441242913,-3.8851771571719,5
2556,-32.3685469581328,-3.8851771571719,5
2557,-32.3672497919742,-3.8851771571719,5
2558,-32.3659526258157,-3.8851771571719,5
2559,-32.3646554596572,-3.8851771571719,5
2560,-32.3633582934986,-3.8851771571719,5
2561,-32.3620611273401,-3.8851771571719,5
2562,-32.3607639611815,-3.8851771571719,5
2563,-32.359466795023,-3.8851771571719,5
2564,-32.3581696288645,-3.8851771571719,5
2565,-32.3568724627059,-3.8851771571719,5
2566,-32.3555752965474,-3.8851771571719,5
2567,-32.3542781303889,-3.8851771571719,5
2568,-32.4891834108768,-3.88418362334576,1
2569,-32.4878862447183,-3.88418362334576,1
2570,-32.4865890785598,-3.88418362334576,1
2571,-32.4852919124012,-3.88418362334576,1
2572,-32.4839947462427,-3.88418362334576,3
2573,-32.4826975800841,-3.88418362334576,3
2574,-32.4814004139256,-3.88418362334576,1
2575,-32.4801032477671,-3.88418362334576,1
2576,-32.4788060816085,-3.88418362334576,5
2577,-32.47750891545,-3.88418362334576,5
2578,-32.4762117492915,-3.88418362334576,1
2579,-32.4749145831329,-3.88418362334576,1
2580,-32.4736174169744,-3.88418362334576,1
2581,-32.4723202508158,-3.88418362334576,1
2582,-32.4710230846573,-3.88418362334576,1
2583,-32.4697259184988,-3.88418362334576,3
2584,-32.4684287523402,-3.88418362334576,3
2585,-32.4671315861817,-3.88418362334576,1
2586,-32.4658344200231,-3.88418362334576,3
2587,-32.4645372538646,-3.88418362334576,3
2588,-32.4632400877061,-3.88418362334576,2
2589,-32.4619429215475,-3.88418362334576,2
2590,-32.460645755389,-3.88418362334576,2
2591,-32.4593485892305,-3.88418362334576,2
2592,-32.4580514230719,-3.88418362334576,2
2593,-32.4567542569134,-3.88418362334576,2
2594,-32.4554570907548,-3.88418362334576,2
2595,-32.4541599245963,-3.88418362334576,2
2596,-32.4528627584378,-3.88418362334576,2
2597,-32.4515655922792,-3.88418362334576,2
2598,-32.4502684261207,-3.88418362334576,2
2599,-32.4489712599621,-3.88418362334576,2
2600,-32.4476740938036,-3.88418362334576,2
2601,-32.4463769276451,-3.88418362334576,2
2602,-32.4450797614865,-3.88418362334576,2
2603,-32.443782595328,-3.88418362334576,1
2604,-32.4424854291695,-3.88418362334576,2
2605,-32.4411882630109,-3.88418362334576,2
2606,-32.4398910968524,-3.88418362334576,2
2607,-32.4385939306938,-3.88418362334576,1
2608,-32.4372967645353,-3.88418362334576,1
2609,-32.4359995983768,-3.88418362334576,1
2610,-32.4347024322182,-3.88418362334576,2
2611,-32.4334052660597,-3.88418362334576,2
2612,-32.4321080999011,-3.88418362334576,2
2613,-32.4308109337426,-3.88418362334576,2
2614,-32.4295137675841,-3.88418362334576,2
2615,-32.4282166014255,-3.88418362334576,3
2616,-32.426919435267,-3.88418362334576,3
2617,-32.4256222691085,-3.88418362334576,3
2618,-32.4243251029499,-3.88418362334576,1
2619,-32.4230279367914,-3.88418362334576,1
2620,-32.4217307706328,-3.88418362334576,1
2621,-32.4204336044743,-3.88418362334576,3
2622,-32.4191364383158,-3.88418362334576,3
2623,-32.4178392721572,-3.88418362334576,5
2624,-32.4165421059987,-3.88418362334576,1
2625,-32.4152449398402,-3.88418362334576,1
2626,-32.4139477736816,-3.88418362334576,1
2627,-32.4126506075231,-3.88418362334576,1
2628,-32.4113534413645,-3.88418362334576,1
2629,-32.410056275206,-3.88418362334576,5
2630,-32.4087591090475,-3.88418362334576,2
2631,-32.4074619428889,-3.88418362334576,1
2632,-32.4061647767304,-3.88418362334576,1
2633,-32.4048676105718,-3.88418362334576,2
2634,-32.4035704444133,-3.88418362334576,2
2635,-32.4022732782548,-3.88418362334576,5
2636,-32.4009761120962,-3.88418362334576,5
2637,-32.3996789459377,-3.88418362334576,5
2638,-32.3983817797792,-3.88418362334576,5
2639,-32.3970846136206,-3.88418362334576,5
2640,-32.3957874474621,-3.88418362334576,5
2641,-32.3944902813035,-3.88418362334576,5
2642,-32.393193115145,-3.88418362334576,1
2643,-32.3918959489865,-3.88418362334576,1
2644,-32.3905987828279,-3.88418362334576,1
2645,-32.3893016166694,-3.88418362334576,1
2646,-32.3880044505109,-3.88418362334576,1
2647,-32.3867072843523,-3.88418362334576,1
2648,-32.3854101181938,-3.88418362334576,4
2649,-32.3841129520352,-3.88418362334576,4
2650,-32.3828157858767,-3.88418362334576,4
2651,-32.3815186197182,-3.88418362334576,4
2652,-32.3802214535596,-3.88418362334576,5
2653,-32.3789242874011,-3.88418362334576,5
2654,-32.3776271212425,-3.88418362334576,5
2655,-32.376329955084,-3.88418362334576,5
2656,-32.3750327889255,-3.88418362334576,5
2657,-32.3737356227669,-3.88418362334576,5
2658,-32.3724384566084,-3.88418362334576,5
2659,-32.3711412904499,-3.88418362334576,5
2660,-32.3698441242913,-3.88418362334576,5
2661,-32.3685469581328,-3.88418362334576,5
2662,-32.3672497919742,-3.88418362334576,5
2663,-32.3659526258157,-3.88418362334576,5
2664,-32.3646554596572,-3.88418362334576,5
2665,-32.3633582934986,-3.88418362334576,5
2666,-32.3620611273401,-3.88418362334576,5
2667,-32.3607639611815,-3.88418362334576,5
2668,-32.359466795023,-3.88418362334576,5
2669,-32.3581696288645,-3.88418362334576,5
2670,-32.3568724627059,-3.88418362334576,5
2671,-32.3555752965474,-3.88418362334576,5
2672,-32.3542781303889,-3.88418362334576,5
2673,-32.4891834108768,-3.88319008951963,1
2674,-32.4878862447183,-3.88319008951963,1
2675,-32.4865890785598,-3.88319008951963,1
2676,-32.4852919124012,-3.88319008951963,1
2677,-32.4839947462427,-3.88319008951963,3
2678,-32.4826975800841,-3.88319008951963,3
2679,-32.4814004139256,-3.88319008951963,1
2680,-32.4801032477671,-3.88319008951963,5
2681,-32.4788060816085,-3.88319008951963,5
2682,-32.47750891545,-3.88319008951963,1
2683,-32.4762117492915,-3.88319008951963,1
2684,-32.4749145831329,-3.88319008951963,1
2685,-32.4736174169744,-3.88319008951963,1
2686,-32.4723202508158,-3.88319008951963,1
2687,-32.4710230846573,-3.88319008951963,1
2688,-32.4697259184988,-3.88319008951963,3
2689,-32.4684287523402,-3.88319008951963,3
2690,-32.4671315861817,-3.88319008951963,3
2691,-32.4658344200231,-3.88319008951963,2
2692,-32.4645372538646,-3.88319008951963,2
2693,-32.4632400877061,-3.88319008951963,2
2694,-32.4619429215475,-3.88319008951963,2
2695,-32.460645755389,-3.88319008951963,2
2696,-32.4593485892305,-3.88319008951963,2
2697,-32.4580514230719,-3.88319008951963,1
2698,-32.4567542569134,-3.88319008951963,2
2699,-32.4554570907548,-3.88319008951963,2
2700,-32.4541599245963,-3.88319008951963,2
2701,-32.4528627584378,-3.88319008951963,2
2702,-32.4515655922792,-3.88319008951963,2
2703,-32.4502684261207,-3.88319008951963,2
2704,-32.4489712599621,-3.88319008951963,2
2705,-32.4476740938036,-3.88319008951963,2
2706,-32.4463769276451,-3.88319008951963,2
2707,-32.4450797614865,-3.88319008951963,2
2708,-32.443782595328,-3.88319008951963,2
2709,-32.4424854291695,-3.88319008951963,2
2710,-32.4411882630109,-3.88319008951963,2
2711,-32.4398910968524,-3.88319008951963,1
2712,-32.4385939306938,-3.88319008951963,1
2713,-32.4372967645353,-3.88319008951963,1
2714,-32.4359995983768,-3.88319008951963,1
2715,-32.4347024322182,-3.88319008951963,2
2716,-32.4334052660597,-3.88319008951963,2
2717,-32.4321080999011,-3.88319008951963,2
2718,-32.4308109337426,-3.88319008951963,2
2719,-32.4295137675841,-3.88319008951963,2
2720,-32.4282166014255,-3.88319008951963,4
2721,-32.426919435267,-3.88319008951963,3
2722,-32.4256222691085,-3.88319008951963,3
2723,-32.4243251029499,-3.88319008951963,1
2724,-32.4230279367914,-3.88319008951963,3
2725,-32.4217307706328,-3.88319008951963,1
2726,-32.4204336044743,-3.88319008951963,3
2727,-32.4191364383158,-3.88319008951963,3
2728,-32.4178392721572,-3.88319008951963,3
2729,-32.4165421059987,-3.88319008951963,1
2730,-32.4152449398402,-3.88319008951963,1
2731,-32.4139477736816,-3.88319008951963,1
2732,-32.4126506075231,-3.88319008951963,1
2733,-32.4113534413645,-3.88319008951963,1
2734,-32.410056275206,-3.88319008951963,5
2735,-32.4087591090475,-3.88319008951963,2
2736,-32.4074619428889,-3.88319008951963,1
2737,-32.4061647767304,-3.88319008951963,2
2738,-32.4048676105718,-3.88319008951963,2
2739,-32.4035704444133,-3.88319008951963,1
2740,-32.4022732782548,-3.88319008951963,5
2741,-32.4009761120962,-3.88319008951963,5
2742,-32.3996789459377,-3.88319008951963,5
2743,-32.3983817797792,-3.88319008951963,1
2744,-32.3970846136206,-3.88319008951963,1
2745,-32.3957874474621,-3.88319008951963,5
2746,-32.3944902813035,-3.88319008951963,5
2747,-32.393193115145,-3.88319008951963,1
2748,-32.3918959489865,-3.88319008951963,1
2749,-32.3905987828279,-3.88319008951963,1
2750,-32.3893016166694,-3.88319008951963,2
2751,-32.3880044505109,-3.88319008951963,2
2752,-32.3867072843523,-3.88319008951963,1
2753,-32.3854101181938,-3.88319008951963,1
2754,-32.3841129520352,-3.88319008951963,4
2755,-32.3828157858767,-3.88319008951963,4
2756,-32.3815186197182,-3.88319008951963,4
2757,-32.3802214535596,-3.88319008951963,5
2758,-32.3789242874011,-3.88319008951963,5
2759,-32.3776271212425,-3.88319008951963,5
2760,-32.376329955084,-3.88319008951963,5
2761,-32.3750327889255,-3.88319008951963,5
2762,-32.3737356227669,-3.88319008951963,5
2763,-32.3724384566084,-3.88319008951963,5
